X,Y,OBJECTID,SITEID,SITENAME,AGENCY,OBSERVATIONTYPE,LATDD,LONGDD,HORIZONTALDATUM,TOTALDEPTH,CASEDDEPTH,COMMENTS
-81.175503064566,29.0067154599803,1491,V-1249,Kemcho,SJRWMD,Well,29.00671,-81.1755,,167,100,
-82.1245088931759,28.9236526375628,1492,872383,ROMP 115 U FLDN AQ MONITOR,SWFWMD,Well,28.92364722,-82.12450556,,370,120,
-81.6621476069836,27.6829245727867,1493,841123,ROMP 42 U FLDN AQ (SWNN) MONITOR,SWFWMD,Well,27.68291945,-81.66214444,,343,298,UFA
-82.5659617906526,28.7001275724596,1494,877605,WEST CITRUS U FLDN AQ MONITOR,SWFWMD,Well,28.70012222,-82.56595833,,80,58,
-82.3393978646738,29.4741860948745,1495,787986,ROMP 133 U FLDN AQ PRODUCTION/MONITOR,SWFWMD,Well,29.47418056,-82.33939444,,1296,308,
-82.4011645302992,28.9683748628448,1496,790906,NORTHERN CENTRAL CITRUS 2 U FLDN AQ MONITOR,SWFWMD,Well,28.96836944,-82.40116111,,80,50,
-82.074122735114,27.9455774029769,1497,784813,DOVER EAST U FLDN AQ (SWNN) MONITOR,SWFWMD,Well,27.94557222,-82.07411944,,300,195,
-82.2985450242408,27.9885996301595,1498,790056,DOVER WEST U FLDN AQ  MONITOR,SWFWMD,Well,27.98859444,-82.29854167,,300,180,
-81.9970699628424,28.755474822168,1499,803617,NS-3 U FLDN AQ MONITOR,SWFWMD,Well,28.75546944,-81.99706667,,68,50,
-82.1594033187006,28.0360052009093,1500,788471,DOVER NORTH U FLDN AQ (SWNN) MONITOR,SWFWMD,Well,28.036,-82.1594,,300,200,
-82.4362908427994,27.5815364113433,1501,863048,ROMP 38 AVPK PZ 4.5-INCH MONITOR,SWFWMD,Well,27.58153133,-82.43628746,,1200,1100,
-82.4726978986943,29.3624277317245,1502,22935,WILLISTON AIRPORT FLDN,SWFWMD,Well,29.36242222,-82.47269444,,135,0,
-82.3564339131389,27.4885633965334,1503,889859,ROMP 34 OCAL-AVPK FLDN,SWFWMD,Well,27.48855833,-82.35643056,,1140,806,
-81.4958332397976,31.1430659535731,1504,310835081294502,34H500,USGS,Well,31.14306,-81.49583,NAD83,1400,,120FLRDL
-81.6117833164731,32.1318761755562,1505,320754081364301,33R045,USGS,Well,32.13187,-81.61178,NAD83,994,,120FLRDL
-81.6528933730582,33.0968263899915,1506,330548081391103,32Y033,USGS,Well,33.09682,-81.65289,NAD83,210,,120FLRDU
-82.0447234942763,33.2369464076314,1507,331411082024101,29Z002,USGS,Well,33.23694,-82.04472,NAD83,30,,120FLRDU
-82.2024435438102,33.2917264147495,1508,331730082120901,28AA01,USGS,Well,33.29172,-82.20244,NAD83,209,140,120FLRDU
-82.0526435004139,33.2992864212048,1509,331757082030901,29AA36,USGS,Well,33.29928,-82.05264,NAD83,160,,120FLRDU
-82.0242234952509,33.3772264395173,1510,332322082003201,29BB02,USGS,Well,33.37722,-82.02422,NAD83,265,195,120FLRDU
-82.083083516599,33.4517864535327,1511,332706082050001,29BB32,USGS,Well,33.45178,-82.08308,NAD83,42,,211MDVLL
-81.2881741838248,28.249131942027,1512,OSF-44,OSF-44,SFWMD,Well,28.2491,81.2882,,614,,
-81.9337704281627,26.4905781617192,1513,FMB-MZU,FMB-MZU,SFWMD,Well,26.4906,81.9338,,1650,,
-81.7233364641711,25.9591713678497,1514,MIU-MZ1,MIU-MZ1,SFWMD,Well,25.9592,81.7233,,1977,1600,
-86.2937786168922,31.0906547891863,1515,039U31001,Alabama Highway Dept,GSA,Well,31.090649,-86.293774,,173,,U-1
-86.5526646887139,31.0852957786551,1516,COV-1,Covington 1,GSA,Well,31.08529,-86.55266,,420,,
-82.5758034823113,29.2920054900744,1517,780479,LAKE MARION U FLDN AQ MONITOR,SWFWMD,Well,29.292,-82.5758,,105,82,
-85.3414781161846,30.8539809771631,1518,AAN1761,AAN1761,,Well,30.85397521,-85.34147378,,,,
-85.2784169699825,30.8756559905987,1519,AAN1760,AAN1760,,Well,30.87565022,-85.27841265,,,,
-85.3083892145815,30.8954115537549,1520,AAN1759,AAN1759,,Well,30.89540578,-85.30838489,,,,
-85.377778142539,30.9107671115495,1521,AAN1763,AAN1763,,Well,30.91076133,-85.37777379,,,,
-82.4636034096422,28.1413052187174,1522,637949,CRYSTAL LAKES MANOR 2 FLDN,SWFWMD,Well,28.1413,-82.4636,,560,140,
-82.1594033182476,28.0359052012141,1523,788472,DOVER NORTH AVPK HPZ MONITOR,SWFWMD,Well,28.0359,-82.1594,,800,470,
-82.2985033568342,27.9886051861723,1524,789584,DOVER WEST AVPK HPZ MONITOR,SWFWMD,Well,27.9886,-82.2985,,842,530,
-82.2105033301847,27.938205176026,1525,793066,DOVER SOUTH AVPK HPZ MONITOR,SWFWMD,Well,27.9382,-82.2105,,843,530,
-82.0741032903616,27.9456051816548,1526,798549,DOVER EAST AVPK HPZ MONITOR,SWFWMD,Well,27.9456,-82.0741,,850,530,
-81.6622031627244,27.6829051274538,1527,841776,ROMP 42 U FLDN AQ  (AVPK) MONITOR,SWFWMD,Well,27.6829,-81.6622,,1380,590,LFA
-81.6622031627244,27.6829051274538,1528,846034,ROMP 42 U ARCA AQ MONITOR,SWFWMD,Well,27.6829,-81.6622,,171,80,UFA
-81.837303226909,28.1088052268903,1529,861738,ROMP 75 U FLDN AQ (OCAL LPZ) MONITOR,SWFWMD,Well,28.1088,-81.8373,,303,150,UFA
-81.837303226909,28.1088052268903,1530,861747,ROMP 75 L FLDN AQ (BELOW MCU I) MONITOR,SWFWMD,Well,28.1088,-81.8373,,1065,820,LFA
-82.5960034693216,28.7875053694995,1531,865188,EAST HOMOSASSA SALTWATER INTERFACE MONITOR,SWFWMD,Well,28.7875,-82.596,,130,120,
-82.5960034693216,28.7875053694995,1532,865190,EAST HOMOSASSA UFA MONITOR,SWFWMD,Well,28.7875,-82.596,,100,80,
-82.1245033382884,28.9236054144973,1533,872386,ROMP 115 L FLDN AQ (BELOW MCU I) MONITOR,SWFWMD,Well,28.9236,-82.1245,,1100,570,
-81.8374032271321,28.1088052265015,1534,872967,ROMP 75 L FLDN AQ (BELOW MCU II) MONITOR,SWFWMD,Well,28.1088,-81.8374,,1750,1500,
-82.5659034575041,28.700105349751,1535,877606,WEST CITRUS SALTWATER INTERFACE MONITOR,SWFWMD,Well,28.7001,-82.5659,,320,280,
-84.9202055141523,30.7996403673562,1536,304758084551301,06E023,USGS,Well,30.7996346,-84.9202013,,220,220,120FLRDU
-84.7700041741246,30.8593610763266,1537,305133084461201,07E043,USGS,Well,,30.85935529,-84.7699201,72,72,120FLRDU
-84.6130041289532,30.8635282917009,1538,305148084364801,09E518,USGS,Well,30.8635225,-84.6132487,,80,80,120FLRDU
-84.8120041899635,30.9515815053206,1539,305705084484201,07F007,USGS,Well,30.9515757,-84.8115885,,85,85,120FLRDU
-84.4040040798301,31.1124502950878,1540,310645084241401,10G314,USGS,Well,31.11244444,-84.40375,,370,370,120FLRDU
-84.7650041842142,31.1346333479155,1541,310804084455501,07H018,USGS,Well,31.1346275,-84.7651982,,75,75,120FLRDU
-84.967004242886,31.1462984438737,1542,310900084580301,06H017,USGS,Well,31.1462926,-84.9674271,,245,245,120FLRDU
-84.4730041051582,31.2301873386772,1543,311348084282401,10H007,USGS,Well,31.23018146,-84.4732451,,169,169,120FLRDU
-84.4750041097503,31.3201851989788,1544,311912084282901,10J009,USGS,Well,31.3201793,-84.4746341,,100,100,120FLRDU
-84.174004028539,31.4447281366669,1545,312641084102401,12K037,USGS,Well,31.4447222,-84.1736111,,200,200,120FLRDU
-84.1120040142193,31.5182370552119,1546,313105084064302,13L012,USGS,Well,31.5182311,-84.111851,,218,218,120FLRDU
-84.3040040718621,31.5779567123898,1547,313440084181403,11L117,USGS,Well,31.57795075,-84.3037995,,64,64,120FLRDU
-84.1000040180797,31.6751789707623,1548,314030084060001,13M046,USGS,Well,31.67517298,-84.0999068,,105,105,120FLRDU
-83.9050039678074,31.8146247886211,1549,314852083542001,14N004,USGS,Well,31.81461876,-83.9054549,,250,250,120FLRDU
-81.4950032388733,31.1387922523154,1550,310822081294201,34H403,USGS,Well,31.1387863,-81.4946837,,982,982,120FLRD
-81.4950032389536,31.1404033519033,1551,310825081294201,34H393,USGS,Well,31.1403974,-81.4948504,,1153,723,120FLRDU
-81.4960032396126,31.1430615127507,1552,310835081294502,34H500,USGS,Well,31.14305556,-81.4958333,,1400,1400,120FLRDL
-81.6120033158721,32.13187314439,1553,320754081364301,33R045,USGS,Well,32.13186697,-81.6117788,,994,994,120FLRDL
-82.6336135045397,29.446115524306,1554,S121717003,,SRWMD,Well,29.44611,-82.63361,,,,Same as 121717003
-83.2744757333917,30.574186768083,1555,N021013001,,SRWMD,Well,30.574181,-83.274472,,,,
-81.8390032413366,28.5070683230508,1556,L-1073,Pine Island Well,SJRWMD,Well,28.507063,-81.839084,,,,
-80.9920030156434,29.1273234937345,1557,V-1165,Buschman Pk Wells,SJRWMD,Well,29.127318,-80.992485,,,,
-80.9210029866536,28.8930484395897,1558,V-1255,Turnbull Hammock,SJRWMD,Well,28.893043,-80.920701,,,,
-84.3618450344121,30.3121826753672,1559,12459,FGS - SULLIVAN SINK #1,NWFWMD,Well,30.31217694,-84.361841,,,,
-85.1390042787111,30.8405617696911,1560,5226,NWFWMD-BAXTER SAND PIT VISA,NWFWMD,Well,30.840556,-85.138701,,118,85,
-85.1176078782253,30.9792489020139,1561,5697,DITTY JC-3 (JK-30),NWFWMD,Well,30.9792431,-85.1176036,,123,83,
-85.1393500756471,30.7874657575909,1562,12769,JACKSON BLUE #2 - FLORIDAN,NWFWMD,Well,30.78746,-85.1393458,,115,65,
-85.074671255237,30.7213624449589,1563,12797,CYPRESS PARK #1 - FLORIDAN,NWFWMD,Well,30.7213567,-85.074667,,220,180,
-84.3527490381771,30.4754337128137,1564,W19696,FGS 3K Deep,,Well,30.475428,-84.352745,,855,,
